node_id,avg_gpu_usage_pct,avg_cpu_usage_pct,total_hours_observed,num_instances,failure_rate,is_underutilized,estimated_idle_hours,estimated_savings_usd
1006,12.754316469331204,326.3102707717457,138.51833333333332,102,0.1568627450980392,True,120.85126673195688,302.13
1211,18.371689549942307,191.03749043494665,147.81472222222223,184,0.1358695652173913,False,120.65866034644598,301.65
508,13.658004441220019,283.92806961251017,139.0597222222222,134,0.2835820895522388,True,120.06693918516288,300.17
1200,45.05585957867562,510.28284290301485,218.3269444444444,76,0.10526315789473684,False,119.95786293314241,299.89
1681,13.884164501978596,168.88244197702758,139.2511111111111,134,0.12686567164179105,True,119.91725777361144,299.79
1353,9.41837679275229,187.6352292693492,131.5538888888889,131,0.31297709923664124,True,119.16364794781465,297.91
1041,16.2402714317384,433.89166071353407,141.4672222222222,100,0.34,False,118.49256134639278,296.23
615,12.601273461596085,388.6350858692449,135.28194444444446,127,0.3228346456692913,True,118.23469668083553,295.59
1369,12.417875840828385,282.85223090269216,133.16972222222225,143,0.34265734265734266,True,116.63287145909064,291.58
328,20.021941401109395,183.6835928362772,145.5375,199,0.1306532663316583,False,116.3980670333604,291.0
765,18.785223890898617,267.1271481985429,142.90805555555553,32,0.21875,False,116.06245736131464,290.16
1513,19.638648800523125,196.80889452307903,143.9925,204,0.18137254901960784,False,115.71431862590674,289.29
121,17.821593971861756,292.99639067696864,140.08416666666665,186,0.11290322580645161,False,115.1189352644672,287.8
1060,15.356841854496468,211.18091397576086,135.57083333333333,169,0.10059171597633136,False,114.75143485751035,286.88
1088,14.705029916228789,227.58263249475516,134.49249999999998,236,0.11440677966101695,True,114.71533763991599,286.79
755,21.598981239040675,211.17235842977152,145.16444444444443,167,0.10778443113772455,False,113.81040332313125,284.53
485,20.533888252653206,195.34573136228641,143.18444444444444,179,0.1564245810055866,False,113.7831106270399,284.46
749,13.276361988439266,196.2508770464451,131.03944444444446,156,0.11538461538461539,True,113.64217345236024,284.11
202,13.815516088296246,294.0948630760754,131.37583333333333,109,0.24770642201834864,True,113.22558394303341,283.06
51,22.71441796161631,485.963640154578,145.48111111111112,113,0.30973451327433627,False,112.43592347812992,281.09
1430,17.044673903571677,176.7155687744544,134.4125,206,0.1262135922330097,False,111.50232768936172,278.76
87,12.90161346285957,381.2446472927059,127.89305555555556,128,0.1953125,True,111.39278788193754,278.48
1626,16.284024678630914,277.1563650335244,132.76694444444442,187,0.1657754010695187,False,111.1471424460469,277.87
882,20.745081621896638,159.61642252992345,139.24777777777777,143,0.15384615384615385,False,110.36071262110053,275.9
365,10.806532509129232,270.49095995307033,122.65999999999998,130,0.33076923076923076,True,109.40470722430207,273.51
1161,12.467796473962187,253.65961742447158,124.50305555555556,119,0.2605042016806723,True,108.98026798502482,272.45
130,12.325422950023622,191.8416360093667,124.1838888888889,116,0.27586206896551724,True,108.87769934754596,272.19
856,22.753650300432337,186.04004151514837,140.90249999999997,178,0.08426966292134831,False,108.8420378854333,272.11
